City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
270,Linhares,BR,2021-05-26 22:04:39,-19.3911,-40.0722,70.75,86,39,5.14
271,Saint George,US,2021-05-26 22:00:30,37.1041,-113.5841,92.62,11,1,4.0
272,Codrington,AU,2021-05-26 22:04:39,-38.2667,141.9667,53.82,82,70,14.34
273,Richards Bay,ZA,2021-05-26 22:04:40,-28.783,32.0377,63.97,94,11,4.0
274,Bouar,CF,2021-05-26 22:04:40,5.934,15.596,65.7,94,97,3.2
275,Mahibadhoo,MV,2021-05-26 22:04:40,3.7833,72.9667,82.96,75,100,21.05
276,Husavik,IS,2021-05-26 22:04:41,66.0449,-17.3389,49.15,71,94,4.14
277,Palembang,ID,2021-05-26 22:01:57,-2.9167,104.7458,75.16,95,100,2.82
278,Canchungo,GW,2021-05-26 22:04:41,12.0672,-16.0333,75.85,72,59,8.19
279,Victoria,HK,2021-05-26 22:04:22,22.2855,114.1577,84.38,85,75,1.01
280,Balsas,BR,2021-05-26 22:00:22,-7.5325,-46.0356,79.05,46,1,2.95
281,Vao,NC,2021-05-26 22:04:41,-22.6667,167.4833,71.94,69,8,9.91
282,Ulladulla,AU,2021-05-26 22:04:41,-35.35,150.4667,51.87,70,0,5.44
283,Kanniyakumari,IN,2021-05-26 22:04:42,8.0833,77.5667,79.45,84,100,25.12
284,Illapel,CL,2021-05-26 22:04:42,-31.6308,-71.1653,70.03,32,0,1.36
285,Faya,SA,2021-05-26 22:04:42,18.3851,42.4509,68.52,39,1,1.77
286,Bayan,CN,2021-05-26 22:04:43,46.0833,127.4,52.99,63,60,3.78
287,Lebedinyy,RU,2021-05-26 22:04:43,58.5167,125.5167,43.79,78,89,3.44
288,Accra,GH,2021-05-26 22:04:43,5.556,-0.1969,81.9,83,30,10.92
289,Datong,CN,2021-05-26 22:04:43,40.0936,113.2914,56.77,28,96,9.48
290,Tambopata,PE,2021-05-26 22:04:44,-12.7333,-69.1833,78.21,72,13,0.81
291,Mount Isa,AU,2021-05-26 22:01:15,-20.7333,139.5,58.77,36,27,10.36
292,Altay,CN,2021-05-26 22:04:44,47.8667,88.1167,65.62,29,0,8.21
293,Salima,MW,2021-05-26 22:04:44,-13.7804,34.4587,60.08,65,0,3.71
294,Guerrero Negro,MX,2021-05-26 22:04:45,27.9769,-114.0611,73.06,47,57,16.28
295,Tanout,NE,2021-05-26 22:04:45,14.9709,8.8879,84.7,7,5,8.01
296,Oskaloosa,US,2021-05-26 22:04:45,41.2964,-92.6444,81.32,55,0,5.91
297,Cabedelo,BR,2021-05-26 22:04:46,-6.9811,-34.8339,77.67,82,34,13.44
298,Maltahohe,NA,2021-05-26 22:04:46,-24.8333,16.9833,57.69,35,1,5.77
299,Solnechnyy,RU,2021-05-26 22:04:46,50.7214,136.6319,39.76,80,100,2.1
300,Olinda,BR,2021-05-26 22:02:46,-8.0089,-34.8553,76.73,73,40,13.44
301,Tshane,BW,2021-05-26 22:04:47,-24.0196,21.8684,54.88,36,31,6.6
302,High Level,CA,2021-05-26 22:04:47,58.5169,-117.136,49.66,74,100,8.72
303,Snezhnogorsk,RU,2021-05-26 22:04:47,69.1933,33.2531,28.18,80,22,3.36
304,Diamantino,BR,2021-05-26 22:00:10,-14.4086,-56.4461,80.13,61,59,3.36
305,Dunedin,NZ,2021-05-26 22:04:47,-45.8742,170.5036,50.81,40,28,14.0
306,Gainesville,US,2021-05-26 22:03:19,29.6516,-82.3248,92.86,36,1,1.01
307,Sur,OM,2021-05-26 22:04:48,22.5667,59.5289,91.81,38,14,9.19
308,Coquimbo,CL,2021-05-26 22:02:02,-29.9533,-71.3436,64.49,63,0,3.0
309,Talcahuano,CL,2021-05-26 22:04:48,-36.7167,-73.1167,56.88,94,90,4.61
310,Shelby,US,2021-05-26 22:04:48,35.2001,-89.8668,85.08,68,40,1.01
311,Manokwari,ID,2021-05-26 22:01:02,-0.8667,134.0833,75.85,91,100,5.59
312,Pauini,BR,2021-05-26 22:04:48,-7.7136,-66.9764,80.58,76,100,2.24
313,Alofi,NU,2021-05-26 22:04:49,-19.0595,-169.9187,77.72,77,29,4.0
314,Cabo San Lucas,MX,2021-05-26 22:00:13,22.8909,-109.9124,98.82,42,100,13.8
315,Bonthe,SL,2021-05-26 22:04:49,7.5264,-12.505,81.52,81,48,5.99
316,Omsukchan,RU,2021-05-26 22:04:49,62.5333,155.8,36.93,80,100,6.04
317,Pimentel,PE,2021-05-26 22:04:50,-6.8367,-79.9342,69.01,81,85,4.0
318,Oksfjord,NO,2021-05-26 22:04:50,70.2396,22.3479,41.07,79,19,3.53
319,Vaitape,PF,2021-05-26 22:04:50,-16.5167,-151.75,81.55,71,24,13.33
320,Itoman,JP,2021-05-26 22:04:50,26.1247,127.6694,80.98,89,40,17.27
321,Port Lincoln,AU,2021-05-26 22:04:51,-34.7333,135.8667,55.9,77,7,4.18
322,Taree,AU,2021-05-26 22:04:51,-31.9,152.4667,53.11,76,0,4.61
323,Malpe,IN,2021-05-26 22:04:51,13.35,74.7167,78.1,79,100,5.21
324,Cuervos,MX,2021-05-26 22:04:52,32.6314,-114.8556,104.76,8,80,6.98
325,Nogent-Le-Rotrou,FR,2021-05-26 22:04:52,48.3333,1.0,50.05,96,98,4.14
326,Kashi,CN,2021-05-26 22:04:52,39.4547,75.9797,66.18,22,12,2.24
327,Taloqan,AF,2021-05-26 22:04:52,36.7361,69.5345,71.13,28,0,7.38
328,Zhuanghe,CN,2021-05-26 22:04:53,39.7008,122.9911,57.67,83,1,6.96
329,Semme,FR,2021-05-26 22:04:53,46.1963,1.5007,52.21,95,60,2.75
330,Puerto Colombia,CO,2021-05-26 22:02:30,10.9878,-74.9547,81.68,82,93,23.09
331,Belturbet,IE,2021-05-26 22:04:53,54.1,-7.45,51.62,92,90,1.92
332,Muroto,JP,2021-05-26 22:00:36,33.2833,134.15,59.04,94,100,21.65
333,Balakhta,RU,2021-05-26 22:04:54,55.38,91.6,45.61,76,69,5.12
334,Mende,FR,2021-05-26 22:04:54,44.6667,3.5,39.34,94,59,2.04
335,Kangaba,ML,2021-05-26 22:04:54,11.9333,-8.4167,86.34,45,98,6.46
336,Ixtapa,MX,2021-05-26 22:04:54,20.7,-105.2,83.43,70,1,16.11
337,Los Llanos De Aridane,ES,2021-05-26 22:04:55,28.6585,-17.9182,64.15,84,75,15.48
338,Minot,US,2021-05-26 22:04:55,48.2325,-101.2963,56.48,35,1,6.91
339,Carnarvon,AU,2021-05-26 22:04:55,-24.8667,113.6333,55.47,71,55,6.91
340,San Cristobal,VE,2021-05-26 22:00:29,7.7669,-72.225,78.76,51,83,5.3
341,Olean,US,2021-05-26 22:03:08,42.0776,-78.4297,71.1,100,90,11.36
342,Virginia Beach,US,2021-05-26 22:04:33,36.8529,-75.978,95.07,56,40,13.8
343,Gat,IL,2021-05-26 22:04:56,31.61,34.7642,77.4,55,0,1.23
344,Acapulco,MX,2021-05-26 22:01:57,16.8634,-99.8901,89.87,46,32,11.61
345,Auki,SB,2021-05-26 22:04:56,-8.7676,160.7034,80.98,74,100,12.15
346,Portel,BR,2021-05-26 22:04:56,-1.9356,-50.8211,81.01,73,87,2.39
347,Qeshm,IR,2021-05-26 22:04:56,26.9581,56.2719,89.47,64,0,6.06
348,Najran,SA,2021-05-26 22:04:57,17.4924,44.1277,78.22,15,0,3.74
349,Toppenish,US,2021-05-26 22:04:57,46.3774,-120.3087,78.35,32,39,3.74
350,Jeremie,HT,2021-05-26 22:04:57,18.65,-74.1167,82.99,73,19,5.44
351,Vendome,FR,2021-05-26 22:04:58,47.8,1.0667,56.01,98,100,3.22
352,El Jicaro,GT,2021-05-26 22:04:58,14.9167,-89.9,92.73,66,95,5.61
353,Arlit,NE,2021-05-26 22:04:58,18.7369,7.3853,88.21,4,79,8.08
354,Arroyo,ES,2021-05-26 22:04:59,41.6096,-4.7969,59.9,67,0,7.4
355,Viedma,AR,2021-05-26 22:04:59,-40.8135,-62.9967,54.64,58,95,9.46
356,Port Hardy,CA,2021-05-26 22:04:59,50.6996,-127.4199,48.63,86,100,13.67
357,Rorvik,NO,2021-05-26 22:04:59,64.8621,11.2373,48.69,86,38,11.41
358,Asfi,MA,2021-05-26 22:05:00,32.2994,-9.2372,64.47,93,2,7.34
359,Galveston,US,2021-05-26 22:00:30,29.3669,-94.9669,90.21,76,3,4.0
360,Dwarka,IN,2021-05-26 22:05:00,22.2394,68.9678,84.18,76,76,18.43
361,Marawi,PH,2021-05-26 22:05:00,7.9986,124.2928,66.65,93,83,2.3
362,Cape Coast,GH,2021-05-26 22:05:00,5.1053,-1.2466,81.1,86,32,12.17
363,Ryotsu,JP,2021-05-26 22:05:01,38.0833,138.4333,58.96,73,100,3.18
364,Dong Xoai,VN,2021-05-26 22:05:01,11.5333,106.9167,74.82,96,100,3.58
365,Ratnagiri,IN,2021-05-26 22:02:43,16.9833,73.3,82.83,68,96,9.73
366,Atar,MR,2021-05-26 22:05:01,20.5169,-13.0499,89.19,15,0,7.25
367,Damabalas,PH,2021-05-26 22:05:02,7.0156,124.5142,74.32,95,56,0.72
368,Black Forest,US,2021-05-26 22:05:02,39.0131,-104.7008,70.7,51,75,5.01
369,Houston,US,2021-05-26 22:04:05,29.7633,-95.3633,90.3,66,20,10.0
370,Port Macquarie,AU,2021-05-26 22:05:02,-31.4333,152.9167,55.89,64,0,10.96
371,Minna,NG,2021-05-26 22:05:03,9.6139,6.5569,84.16,54,85,8.3
372,Silver City,US,2021-05-26 22:05:03,32.7701,-108.2803,84.92,7,1,10.0
373,Hasaki,JP,2021-05-26 22:05:04,35.7333,140.8333,64.8,77,100,18.97
374,Aksarka,RU,2021-05-26 22:05:04,66.5606,67.7975,30.6,65,5,7.83
375,Beauvais,FR,2021-05-26 22:05:04,49.4167,2.0,52.77,83,0,4.61
376,Napasar,IN,2021-05-26 22:05:04,27.9667,73.55,91.89,45,10,12.97
377,Itaguai,BR,2021-05-26 22:03:00,-22.8522,-43.7753,74.59,90,18,2.01
378,Verkhnyaya Inta,RU,2021-05-26 22:05:05,65.9811,60.3094,33.78,63,73,4.63
379,Manaus,BR,2021-05-26 22:01:07,-3.1019,-60.025,84.7,79,20,3.44
380,Karwar,IN,2021-05-26 22:05:05,14.8,74.1333,80.67,78,78,11.27
381,Biltine,TD,2021-05-26 22:05:05,14.5333,20.9167,87.8,12,78,1.59
382,Seoul,KR,2021-05-26 22:05:06,37.5683,126.9778,60.37,77,90,6.64
383,Namibe,AO,2021-05-26 22:05:06,-15.1961,12.1522,74.19,72,0,2.3
384,Bereda,ES,2021-05-26 22:05:06,43.2686,-7.5406,51.55,98,77,3.2
385,Hutchinson,US,2021-05-26 22:04:34,38.0608,-97.9298,84.31,61,1,3.0
386,Toora-Khem,RU,2021-05-26 22:05:07,52.4675,96.11,40.44,94,21,1.23
387,Aleksandrov Gay,RU,2021-05-26 22:05:07,50.147,48.5704,62.28,56,55,15.32
388,Pucallpa,PE,2021-05-26 22:04:21,-8.3791,-74.5539,81.46,71,73,3.0
389,Sola,VU,2021-05-26 22:05:07,-13.8833,167.55,79.47,74,40,0.0
390,Arenal,CO,2021-05-26 22:05:08,8.4593,-73.9433,92.44,53,100,2.93
391,Dargaville,NZ,2021-05-26 22:05:08,-35.9333,173.8833,56.01,64,1,3.04
392,Heihe,CN,2021-05-26 22:05:08,50.2441,127.4902,43.38,76,76,6.2
393,San Quintin,MX,2021-05-26 22:05:08,30.4833,-115.95,67.71,66,99,14.67
394,Rosetta,EG,2021-05-26 22:05:09,31.4044,30.4164,71.67,76,0,7.07
395,Tamandare,BR,2021-05-26 22:05:09,-8.7597,-35.1047,76.82,80,10,9.4
396,Elizabeth City,US,2021-05-26 22:05:09,36.2946,-76.2511,95.05,56,1,11.5
397,Avare,BR,2021-05-26 22:05:05,-23.0986,-48.9258,66.6,39,97,3.69
398,Karratha,AU,2021-05-26 22:05:10,-20.7377,116.8463,70.63,58,11,14.94
399,Labuhan,ID,2021-05-26 22:05:10,-6.8844,112.2051,77.83,87,48,9.73
400,Along,IN,2021-05-26 22:05:10,28.1667,94.7667,72.41,100,100,0.63
401,Palmer,US,2021-05-26 22:05:10,42.1584,-72.3287,87.73,51,40,9.08
402,Hemsedal,NO,2021-05-26 22:05:11,60.8629,8.5534,45.16,87,94,9.46
403,Santiago Del Estero,AR,2021-05-26 22:00:28,-27.7951,-64.2615,65.98,46,5,3.58
404,Bangkal,PH,2021-05-26 22:05:11,6.0667,121.0667,77.36,87,92,5.99
405,Aykhal,RU,2021-05-26 22:05:11,66.0,111.5,48.29,63,79,4.21
406,Cherskiy,RU,2021-05-26 22:05:12,68.75,161.3,56.73,36,53,6.51
407,Yulara,AU,2021-05-26 22:05:12,-25.2406,130.9889,43.63,71,1,11.01
408,Yerbogachen,RU,2021-05-26 22:05:12,61.2767,108.0108,38.62,54,75,7.05
409,Maragogi,BR,2021-05-26 22:05:12,-9.0122,-35.2225,77.4,78,20,10.33
410,Urumqi,CN,2021-05-26 22:00:19,43.801,87.6005,70.75,23,0,3.51
411,Nueve De Julio,AR,2021-05-26 22:01:10,-35.4444,-60.8831,59.72,73,9,7.83
412,Srandakan,ID,2021-05-26 22:05:13,-7.9386,110.2506,76.28,86,98,5.66
413,Vanimo,PG,2021-05-26 22:05:13,-2.6741,141.3028,78.44,87,100,4.16
414,Ternate,ID,2021-05-26 22:05:13,0.8,127.4,81.28,80,31,4.88
415,Gazimurskiy Zavod,RU,2021-05-26 22:05:14,51.5461,118.3266,42.33,71,80,1.01
416,Barao De Melgaco,BR,2021-05-26 22:05:14,-16.1944,-55.9675,86.52,49,40,4.12
417,Tiksi,RU,2021-05-26 22:05:14,71.6872,128.8694,34.07,94,63,2.3
418,Tecoanapa,MX,2021-05-26 22:05:14,16.5167,-98.75,89.8,48,100,10.54
419,Kattivakkam,IN,2021-05-26 22:05:15,13.2167,80.3167,89.08,62,92,16.33
420,Magistralnyy,RU,2021-05-26 22:05:15,56.1725,107.4458,35.22,79,21,4.32
421,Birin,NP,2021-05-26 22:05:15,26.8865,88.0718,61.63,96,100,5.79
422,Lewistown,US,2021-05-26 22:05:15,40.5992,-77.5714,86.77,61,1,11.5
423,Storebo,NO,2021-05-26 22:05:16,60.0948,5.2271,59.05,56,92,1.01
424,Oranjemund,NA,2021-05-26 22:05:16,-28.55,16.4333,58.08,79,60,3.56
425,Chimoio,MZ,2021-05-26 22:05:16,-19.1164,33.4833,53.15,78,0,2.51
426,Encarnacion,PY,2021-05-26 22:05:17,-27.3333,-55.9,66.72,68,0,2.3
427,Sarangani,PH,2021-05-26 22:05:17,5.4033,125.4636,83.35,76,97,10.78
428,Maceio,BR,2021-05-26 22:00:19,-9.6658,-35.7353,78.24,78,0,9.69
429,Porto Belo,BR,2021-05-26 22:03:16,-27.1578,-48.5531,66.16,74,0,4.27
430,Deniliquin,AU,2021-05-26 22:05:17,-35.5333,144.9667,44.01,93,0,6.55
431,Meridian,US,2021-05-26 22:05:17,43.6121,-116.3915,72.32,40,1,1.99
432,Kumluca,TR,2021-05-26 22:05:18,36.3703,30.2869,74.44,61,2,3.09
433,Anloga,GH,2021-05-26 22:05:18,5.7947,0.8973,82.45,83,21,11.9
434,Paracuru,BR,2021-05-26 22:05:18,-3.41,-39.0306,82.42,78,6,11.65
435,Ruthin,GB,2021-05-26 22:05:19,53.1137,-3.3178,51.37,92,11,3.4
436,Beloyarskiy,RU,2021-05-26 22:05:19,63.7119,66.6722,36.88,83,100,10.83
437,Havre-Saint-Pierre,CA,2021-05-26 22:05:19,50.2334,-63.5986,46.76,100,90,12.66
438,Bambanglipuro,ID,2021-05-26 22:05:19,-7.95,110.2833,76.1,87,98,5.82
439,Dharchula,IN,2021-05-26 22:05:20,29.85,80.5333,67.14,43,3,6.46
440,Cayenne,GF,2021-05-26 22:05:20,4.9333,-52.3333,79.09,88,75,3.0
441,Tual,ID,2021-05-26 22:05:20,-5.6667,132.75,81.43,74,100,25.01
442,Ascension,US,2021-05-26 22:05:20,30.2169,-90.9001,90.05,51,75,3.44
443,Tafresh,IR,2021-05-26 22:05:21,34.692,50.013,60.48,49,5,1.12
444,Coos Bay,US,2021-05-26 22:03:35,43.3665,-124.2179,78.85,69,1,10.36
445,Labuan,MY,2021-05-26 22:05:21,5.2767,115.2417,78.96,79,100,5.79
446,Tessalit,ML,2021-05-26 22:05:21,20.1986,1.0114,95.34,6,100,6.85
447,Zaykovo,RU,2021-05-26 22:05:22,57.5613,62.7568,49.5,76,65,8.25
448,Pervomayskiy,RU,2021-05-26 22:05:22,53.2485,40.2871,58.14,71,6,6.31
449,Okhotsk,RU,2021-05-26 22:05:22,59.3833,143.3,39.81,85,98,2.44
450,Igrim,RU,2021-05-26 22:05:22,63.1906,64.4162,37.04,69,91,10.18
451,Ostrovnoy,RU,2021-05-26 22:05:23,68.0531,39.5131,35.08,72,29,2.62
452,Poum,NC,2021-05-26 22:05:23,-20.2333,164.0167,72.16,62,71,13.73
453,Lexington,US,2021-05-26 22:01:12,37.9887,-84.4777,71.49,86,75,1.01
454,Hofn,IS,2021-05-26 22:05:23,64.2539,-15.2082,43.39,82,81,5.82
455,Xuddur,SO,2021-05-26 22:05:23,4.1213,43.8894,70.27,84,83,15.17
456,Katsuura,JP,2021-05-26 22:05:24,35.1333,140.3,67.1,88,100,8.48
457,Iwanai,JP,2021-05-26 22:05:24,42.9744,140.5089,56.53,67,59,3.15
458,Aldama,MX,2021-05-26 22:05:24,22.9167,-98.0667,95.81,46,16,13.96
459,Kapuskasing,CA,2021-05-26 22:05:25,49.4169,-82.4331,46.36,44,87,14.47
460,Kavaratti,IN,2021-05-26 22:05:25,10.5669,72.642,83.23,74,100,16.55
461,Svetlaya,RU,2021-05-26 22:05:25,46.5389,138.3297,43.43,85,100,2.73
462,Khani,GE,2021-05-26 22:05:25,41.9563,42.9566,47.77,85,16,4.59
463,Buchanan,LR,2021-05-26 22:05:25,5.8808,-10.0467,78.76,84,83,6.96
464,Humaita,BR,2021-05-26 22:05:26,-7.5061,-63.0208,82.08,64,38,2.44
465,Pacific Grove,US,2021-05-26 22:05:26,36.6177,-121.9166,85.15,78,40,3.0
466,Sampit,ID,2021-05-26 22:05:26,-2.5333,112.95,74.26,98,44,2.75
467,Coron,PH,2021-05-26 22:05:27,11.9986,120.2043,79.41,83,75,3.62
468,Puerto Lleras,CO,2021-05-26 22:05:27,3.0223,-73.4044,70.66,99,100,2.53
469,Samfya,ZM,2021-05-26 22:05:27,-11.3649,29.5565,54.99,67,0,7.85
470,Coyaima,CO,2021-05-26 22:05:28,3.7994,-75.1947,82.78,69,62,5.35
471,Houma,US,2021-05-26 22:02:58,29.5958,-90.7195,90.0,69,40,18.41
472,Chandbali,IN,2021-05-26 22:05:28,20.7833,86.7667,80.2,78,100,19.53
473,Adeje,ES,2021-05-26 22:05:28,28.1227,-16.726,67.01,70,75,5.99
474,Limon,CR,2021-05-26 22:05:28,10.0,-83.0333,75.88,95,100,2.17
475,Cascais,PT,2021-05-26 22:01:43,38.6979,-9.4215,65.52,56,20,11.01
476,Lazaro Cardenas,MX,2021-05-26 22:04:16,17.9583,-102.2,85.5,54,100,12.71
477,Belaya Gora,RU,2021-05-26 22:05:31,68.5333,146.4167,53.64,51,63,17.4
478,Pasighat,IN,2021-05-26 22:05:31,28.0667,95.3333,74.61,99,100,4.12
479,Pemangkat,ID,2021-05-26 22:05:31,1.1667,108.9667,77.31,88,98,7.2
480,Radomsko,PL,2021-05-26 22:05:31,51.0671,19.4448,57.81,93,100,2.64
481,Watertown,US,2021-05-26 22:05:32,42.3709,-71.1828,92.05,58,1,18.99
482,Itarema,BR,2021-05-26 22:05:32,-2.9248,-39.9167,79.2,80,11,10.78
483,Evensk,RU,2021-05-26 22:05:32,61.95,159.2333,39.0,96,100,14.7
484,Sinnamary,GF,2021-05-26 22:05:32,5.3833,-52.95,77.9,89,99,10.04
485,Paamiut,GL,2021-05-26 22:05:33,61.994,-49.6678,36.68,94,100,4.5
486,Shelburne,CA,2021-05-26 22:02:53,44.0787,-80.2041,71.67,77,100,15.86
487,Amudat,UG,2021-05-26 22:05:33,1.95,34.95,68.14,66,100,1.79
488,Imeni Morozova,RU,2021-05-26 22:05:33,59.9757,31.0376,44.64,92,29,5.66
489,Prince Rupert,CA,2021-05-26 22:01:34,54.3161,-130.3201,48.6,81,100,6.82
490,Shubarshi,KZ,2021-05-26 22:05:34,48.5872,57.1869,75.22,43,54,14.74
491,Tezpur,IN,2021-05-26 22:02:38,26.6333,92.8,74.89,96,100,3.18
492,Anchorage,US,2021-05-26 22:04:32,61.2181,-149.9003,70.68,45,1,4.61
493,Grand Gaube,MU,2021-05-26 22:05:34,-20.0064,57.6608,72.37,80,5,3.0
494,Kuminskiy,RU,2021-05-26 22:05:34,58.6667,66.5667,45.84,90,100,11.61
495,Ancud,CL,2021-05-26 22:05:35,-41.8697,-73.8203,57.42,96,100,18.12
496,Burglengenfeld,DE,2021-05-26 22:05:35,49.2056,12.0414,50.4,81,20,9.08
497,Lorengau,PG,2021-05-26 22:05:35,-2.0226,147.2712,80.29,85,94,7.72
498,Revelstoke,CA,2021-05-26 22:05:35,50.9832,-118.2023,66.99,50,91,3.38
499,Sembe,CG,2021-05-26 22:05:36,1.6481,14.5806,73.31,94,97,1.48
500,Bagaha,IN,2021-05-26 22:05:36,27.1,84.0833,76.73,90,100,3.04
501,Basco,PH,2021-05-26 22:05:36,20.4487,121.9702,85.05,75,9,12.17
502,Acarau,BR,2021-05-26 22:05:37,-2.8856,-40.12,79.63,79,23,12.75
503,Mehamn,NO,2021-05-26 22:05:37,71.0357,27.8492,38.07,73,32,6.53
504,Halifax,CA,2021-05-26 22:05:37,44.6453,-63.5724,65.08,74,57,5.01
505,Henties Bay,NA,2021-05-26 22:05:37,-22.116,14.2845,65.68,66,0,6.31
506,Brownsville,US,2021-05-26 22:05:38,25.9018,-97.4975,89.71,69,75,5.99
507,Saint Anthony,US,2021-05-26 22:05:38,45.0205,-93.218,67.33,41,1,1.99
508,Polunochnoye,RU,2021-05-26 22:05:38,60.8697,60.4153,39.02,84,98,6.98
509,Hami,CN,2021-05-26 22:05:39,42.8,93.45,75.11,14,0,10.83
510,Tusnad,RO,2021-05-26 22:05:39,46.2,25.9,58.91,97,93,3.42
511,Sehithwa,BW,2021-05-26 22:05:39,-20.4667,22.7167,55.78,43,0,5.77
512,San Francisco,US,2021-05-26 22:02:12,37.7749,-122.4194,89.04,69,40,4.0
513,Yeppoon,AU,2021-05-26 22:05:39,-23.1333,150.7333,58.78,75,0,5.99
514,Eureka,US,2021-05-26 22:04:47,40.8021,-124.1637,71.67,72,35,8.99
515,Charlestown,AU,2021-05-26 22:05:40,-32.95,151.6667,54.1,73,1,3.0
516,Fort Nelson,CA,2021-05-26 22:00:42,58.8053,-122.7002,55.29,45,100,6.89
517,Baicheng,CN,2021-05-26 22:05:40,45.6167,122.8167,55.67,53,93,6.31
518,Minab,IR,2021-05-26 22:05:41,27.1467,57.0801,89.1,49,0,8.03
519,Dutlwe,BW,2021-05-26 22:05:41,-23.9833,23.9,54.34,36,16,3.69
520,Tura,IN,2021-05-26 22:05:41,25.5198,90.2201,71.35,90,76,5.79
521,Goderich,CA,2021-05-26 22:01:34,43.7501,-81.7165,63.91,79,99,23.8
522,Necochea,AR,2021-05-26 22:05:42,-38.5473,-58.7368,57.04,63,97,14.99
523,Winburg,ZA,2021-05-26 22:05:42,-28.518,27.0093,47.89,61,72,3.49
524,Kabanjahe,ID,2021-05-26 22:05:42,3.1001,98.4908,64.78,98,100,1.68
525,Ishigaki,JP,2021-05-26 22:05:43,24.3448,124.1572,83.25,85,84,18.61
526,Jumla,NP,2021-05-26 22:05:44,29.2747,82.1838,56.52,86,99,1.92
527,Port-Gentil,GA,2021-05-26 22:02:17,-0.7193,8.7815,79.61,86,100,13.56
528,Bad Sachsa,DE,2021-05-26 22:05:44,51.595,10.5555,48.25,94,48,10.07
529,Faanui,PF,2021-05-26 22:05:44,-16.4833,-151.75,81.57,70,24,13.24
530,Nadym,RU,2021-05-26 22:01:09,65.5333,72.5167,33.44,93,97,16.11
531,Kailua,US,2021-05-26 22:04:52,21.4022,-157.7394,87.78,64,7,10.78
532,Saint Thomas,BB,2021-05-26 22:05:44,13.1833,-59.5833,78.12,69,40,17.52
533,Camrose,CA,2021-05-26 22:01:08,53.0168,-112.8353,58.71,71,93,17.16
534,Pavlovsk,RU,2021-05-26 22:05:45,50.4578,40.1081,60.82,66,95,4.21
535,Kindu,CD,2021-05-26 22:05:45,-2.95,25.95,69.62,77,93,1.1
536,Salalah,OM,2021-05-26 22:05:45,17.0151,54.0924,82.49,83,40,4.61
537,Awbari,LY,2021-05-26 22:05:46,26.5921,12.7805,89.37,11,5,9.51
538,Jhajjar,IN,2021-05-26 22:05:46,28.6063,76.6565,92.32,21,10,4.54
539,Road Town,VG,2021-05-26 22:05:46,18.4167,-64.6167,83.19,69,20,10.36
540,Marshall,US,2021-05-26 22:05:47,34.3834,-86.3333,86.38,48,40,1.99
541,Surgut,RU,2021-05-26 22:05:47,61.25,73.4167,42.98,100,75,23.8
542,Coihaique,CL,2021-05-26 22:01:04,-45.5752,-72.0662,41.13,97,100,4.61
